Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
Mipec City View - Chính chủ bán CH 55m2 2PN 1Vs full nội thất - toà M6 Mipec. Liên hệ: 0838 551 ***,"Mipec City View, Kiến Hưng, Hà Đông, Hà Nội","Chính chủ bán CH 55m² 2PN - 1VS Full đồ chung cư Mipec Kiến Hưng Hà Đông: Thiết kế 2PN - 1VS. Nội thất đầy đủ, để lại full, nhà đẹp. Sổ đỏ cất két - sang tên giao dịch ngay. LH xem nhà:  0838 551 ***",02/11/2024,12/11/2024,Thỏa thuận,55 m²,2 phòng,1 phòng,Đầy đủ,N/A,Tây - Nam,Đông - Bắc,Sổ đỏ,N/A,N/A,Tin thường,41402992
"Bán căn 2PN - 2VS - 62m2 giá tốt tòa Xuân Mai Riverside Mỗ Lao, Hà Đông","Dự án Xuân Mai Riverside, Đường Thanh Bình, Phường Mỗ Lao, Hà Đông, Hà Nội","Chính chủ tôi cần bán căn 2PN tại chung cư Xuân Mai Riverside, Mỗ Lao, Hà Đông.  - Thiết kế: 2PN - 2VS - 62m² thông thủy. - Full nội thất liền tường - Giá bán: 3.X tỷ bao phí. - Sổ đỏ lâu dài sẵn sàng giao dịch. LH xem nhà:  0963 362 ***",07/11/2024,17/11/2024,Thỏa thuận,62 m²,2 phòng,2 phòng,Đầy đủ,N/A,Đông - Bắc,Tây - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,35835092
"Chuyên bán đất dịch vụ Văn Nội, Phú Lương. Giá rẻ, vị trí đẹp đắc địa, nhiều lựa chọn, mua bán","Thôn Văn Nội, Đường Văn Nội, Phường Phú Lương, Hà Đông, Hà Nội","Chuyên bán đất dịch vụ Văn Nội, phường Phú Lương. Lô đất có diện tích 50m² (lô nguyên một chủ) tại thôn Văn Nội, khu đất dịch vụ nằm ngay sát đường Lê Trọng Tấn và cạnh các khu đô thị Văn Phú, khu đất dịch vụ Văn La, cạnh chợ Văn La, cạnh khu đô thị Phú Lương vị trí rất đẹp, giá cả cạnh tranh thấp nhất thị trường, đã làm song hạ tầng (đường, điện, nước và cây xanh, được cấp phép xây dựng 6 tầng xây nhà được luôn). Mua bán ủy quyền công chứng định đoạt, thủ tục đơn giản, rõ ràng, đảm bảo quyền lợi người mua 100%. Giá bán cam kết thấp thấp nhất thị trường, phục vị khách hàng tốt nhiệt tình, chu đáo. Liên hệ Mr Thái:  0963 591 ***",05/11/2024,15/11/2024,Thỏa thuận,50 m²,N/A,N/A,N/A,N/A,4 m,12 m,N/A,N/A,N/A,Tin thường,13190952
"Căn cực đẹp 120m2 Victoria Văn Phú, Hà Đông 3 ngủ giá tốt chỉ 5,95 tỷ. Lh: 0382 083 ***","Dự án Văn Phú Victoria, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội","Chính chủ bán căn hộ chung cư 3 ngủ tòa Victoria Khu đô thị Văn Phú, Hà Đông cực đẹp: - Diện tích 120m² 3 ngủ 2 vệ sinh. - Nhà sẵn full nội thất chỉ việc về ở. - Khu đô thị Văn Phú trung tâm Hà Đông, xung quanh nhiều tiện ích. - Giá bán 5,95 tỷ. Anh chị em quan tâm liên hệ em Hiền đi xem nhà:  0382 083 ***",07/11/2024,17/11/2024,"5,95 tỷ",120 m²,3 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41459114
"Siêu phẩm Mậu Lương full NT, thang máy, kd bất chấp, ô tô đỗ cửa. Giá 8.6 tỷ có tl","Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội","Cần bán gấp nhà đang xây 6 tầng full nội thất, có thang máy, mặt bằng kinh doanh, cách vài mét là ra trục đường chính Mậu Lương, ô tô đỗ trước cửa nhà. Nhà thiết kế theo phong cách Châu Âu phòng nào cũng thoáng, sáng và đẹp. - Nhà hướng Đông Nam mát mẻ. Mặt tiền 3m. - Diện tích sổ đỏ 33m, diện tích xây dựng 35m. - Nhà nằm ở vị trí đắc địa trên mặt ngõ thông, nông, rộng, cách vài mét là ra trục đường chính Mậu Lương nên giao thông vô cùng thuận tiện, kinh doanh bất chấp các mặt hàng. Ô tô đỗ suốt ngày đêm trước cửa nhà. - Nhà nằm gần KĐT mới Kiến Hưng Luxury đẳng cấp, cách 200m là sân bóng, chợ Mậu Lương và Trường mầm non. - Nhà đang xây người mua mua về có thể bảo chủ hoàn thiện theo ý mình. - Nhà thiết kế 6 tầng: + Tầng 1: Thông sàn kinh doanh hoặc để xe + wc. + Tầng 2: Phòng khách + bếp. + Tầng 3, 4, 5: Mỗi tầng 1 phòng ngủ rộng + wc. + Tầng 6: Phòng thờ + sân phơi. - Sổ đỏ vuông như bánh chưng cất két, sẵn sàng giao dịch. - Giá: 8.6 tỷ (có thương lượng và bao phí sang tên sổ đỏ cho khách thiện chí). - Hỗ trợ vay vốn ngân hàng lên đến 70% - 80% với lãi suất hấp dẫn nếu khách hàng có nhu cầu. - Quan tâm liên hệ em Bích Hằng tư vấn và xem nhà miễn phí sđt  0346 188 *** . Cảm ơn anh chị đã đọc tin!",29/10/2024,13/11/2024,"8,6 tỷ",33 m²,Đông - Nam,Đông - Nam,3 phòng,4 phòng,3 m,5 m,5 tầng,Sổ đỏ/ Sổ hồng,Đầy đủ,Tin thường,41358386
Bán lô biệt thự dự án Thanh Hà Mường Thanh Hà Đông giá 75tr/m2. LH 0981 538 ***,"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội","Cần bán đất nền dự án Thanh Hà Mường Thanh với giá 75 triệu/m² tại Phường Kiến Hưng, Hà Đông, Hà Nội, diện tích 200m. Chi tiết. + Hướng cửa chính Nam mát mẻ. + Chiều ngang mặt tiền 10m, tạo điều kiện thuận lợi cho việc thiết kế và xây dựng. Không gian rộng rãi giúp gia chủ dễ dàng bố trí nội thất. + Đường 14m, ô tô tránh nhau. Mật độ xây dựng 50%. Pháp lý: Hợp đồng mua bán. Lh  0981 538 ***  để được tư vấn thêm.",07/11/2024,17/11/2024,75 triệu/m²,200 m²,Nam,Hợp đồng mua bán,N/A,N/A,10 m,14 m,N/A,N/A,N/A,Tin thường,41304999
"Bán Lk Hoàng Thành Villas - Nguễn Văn Lộc , vị trí hiếm, thang máy, dt 110m2, 5Tầng, mt 7m, 52.5 tỷ","Dự án Hoàng Thành Villas, Phường Mỗ Lao, Hà Đông, Hà Nội","- Căn nhà chính chủ cần bán tại khu đô thị mới - Mỗ Lao, Hoàng Thành Villas sở hữu vị trí đắc địa, giao thông thuận lợi kết nối nhanh với những trục đường chính lớn như Tố Hữu, Lê Văn Lương, Nguyễn Trãi, Trần Phú.. - Bên cạnh là các quần thể lớn như: Season, Mulberry lane, TSQ, Làng Việt Kiều Châu Âu... Tiện ích báo quanh đầy đủ từ Ngân Hàng, Nhà Hàng Ẩm Thực, Văn phòng. - Khu có nhiều tiện ích như trường học liên cấp quốc tế True Nort school, các trung tâm ngoại ngữ, bể bơi, hồ điều hòa, siêu thị... + Diện tích liền kề là 110m², mặt tiền 7m, xây dựng 5 tầng thang máy hiện đại, có để khoảng sân rất thoáng. * Thiết kế: + Tầng 1: Khách, bếp, để xe ô tô. + Tầng 2: 3 phòng, wc. + Tầng 3: 2 phòng to, wc. + Tầng 4: 2 phòng to, wc. + Tầng 5, phòng nhỏ, phòng thờ, sân phơi. - Sổ đỏ chính chủ, pháp lý đầy đủ. - Gia chào bán 52 tỷ 900 triệu có thương lượng trực tiếp. - Liên hệ xem nhà  0962 797 ***  em Nam",29/10/2024,08/11/2024,37 tỷ,110 m²,8 phòng,5 phòng,Đầy đủ,N/A,7 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41121511
Hàng hiếm bán căn 154m2 to đẹp nhất dự án Mulberry Lane - LH ngay 0973 809 ***,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội","Dự án Mulberry Lane - khu chung cư cao cấp với hơn 50 tiện ích dành riêng cho cư dân, hệ thống cây xanh bao quanh dự án, mật độ xây dựng thấp, là nơi nghỉ dưỡng tuyệt vời. Chính chủ gửi bán căn hộ đẹp nhất dự án, thông tin chi tiết như sau: - Vị trí: Tòa B, tầng trung đẹp - Diện tích: 154m² (căn lớn nhất), sổ hồng lâu dài. - Thiết kế: 1 khách, 1 bếp, 3 ngủ, 3 vệ sinh, cực kì hợp lý. - Nội thất đầy đủ, chỉ việc vào ở hoặc cho thuê đầu tư - Ban công view hồ lộc lá làm ăn. Giá bán 8,2 tỷ bao phí - có thương lượng với khách thiện chí. Liên hệ xem nhà:  0973 809 *** Call/Zalo). ( Ảnh minh họa, LH zalo lấy ảnh thật + video ) * Thông tin dự án Mulberry Lane: 1. Nằm ở trung tâm quận Hà Đông, dễ dàng tiếp cận với TTTM, nhà hàng, tiện ích công cộng. 2. Gần bệnh viện, trường học, bến xe, tàu điện trên cao. 3. Dự án lân cận: Seasons Avenue, TSQ, Roman Plaza, Ecolife Capitol 58 Tố Hữu, Booyoung, Hồ Gươm Plaza,... 4. Khuôn viên xanh mát, không khí trong lành. 5. Tiện ích hiện đại: Gym, bể bơi ngoài trời (dành riêng cho cư dân). 6. Nhà hàng, vườn BBQ, thư viện, sân vườn, khu vui chơi trẻ em,...",06/11/2024,16/11/2024,"8,2 tỷ",154 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,4 phòng,3 phòng,N/A,N/A,N/A,Tin thường,40537704
"Hót! Bán CH tòa Samsora 3 ngủ 2VS, 85 m2 tầng 22 hướng ĐB, có sổ đỏ giá chỉ từ 4,6 tỷ LH 0975 324 ***","Samsora Premier, 105, Đường Chu Văn An, Phường Yết Kiêu, Hà Đông, Hà Nội","Bán gấp căn hộ 3 ngủ giá tốt tại Tòa: (Samsora) - 105 Chu Văn An - Hà Đông. - Thiết Kế: 3 PN 2VS / Diện tích 85m² tầng trung 2x. Giá chỉ từ 4.6 tỷ tặng lại nội thất. - Sẵn sổ đỏ có hỗ trợ bank. - Căn hộ hướng mát các phòng ngủ đều có ánh sáng tự nhiên, view đẹp, tiện ích căn hộ đầy đủ. LH:  0975 324 ***  call/zalo Phương.",04/11/2024,14/11/2024,"4,6 tỷ",85 m²,3 phòng,2 phòng,Đầy đủ.,N/A,Tây - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,38658473
"Bán căn hộ đẹp 3 phòng ngủ tại Hồ Gươm Plaza, giá siêu hời chỉ 4,5 tỷ vnd","Dự án Hồ Gươm Plaza, Đường Trần Phú, Phường Mỗ Lao, Hà Đông, Hà Nội","Căn hộ chung cư tại Hồ Gươm Plaza, Trần Phú, Mỗ Lao, Hà Đông, Hà Nội, với diện tích 97m², có 3 phòng ngủ và 2 phòng tắm, là lựa chọn lý tưởng cho gia đình bạn. - Nội thất đầy đủ: Điều hòa, giường, tủ lạnh... - Hướng cửa chính: Đông Bắc, hướng ban công: Tây Nam. Căn hộ nằm trong khu vực tiện ích với nhiều dịch vụ xung quanh, giúp bạn tiết kiệm thời gian di chuyển. Pháp lý đầy đủ, đảm bảo an tâm khi giao dịch. Liên hệ ngay để được tư vấn miễn phí! Nguyễn Thanh Hiền  0935 873 ***",07/11/2024,17/11/2024,"4,5 tỷ",97 m²,3 phòng,2 phòng,Đầy đủ,N/A,Đông - Bắc,Tây - Nam,Hợp đồng mua bán,N/A,N/A,Tin thường,41459353
"Mặt phố Vũ Trọng Khánh 146m2, 8 tầng căn góc mặt tiền 8,2m vip nhất phố","Đường Vũ Trọng Khánh, Phường Mỗ Lao, Hà Đông, Hà Nội","Chính chủ gửi bán nhà mặt phố Vũ Trọng Khánh vị trí đẹp nhất phố. - Vị trí nhà đoạn đẹp nhất phố Vũ Trọng Khánh thông sang phố Nguyễn Văn Lộc khu phố kinh doanh sầm uất nhất Hà Đông. - Diện tích 146m² xây 8 tầng mặt tiền 8,2m căn góc 2 mặt tiền. - Thiết kế thông sàn tiện kinh doanh. - Nhà đang cho thuê 200tr/tháng. - Giá bán 89 tỷ. - Sổ đỏ chính chủ vuông vắn sẵn sàng giao dịch. - Liên hệ xem nhà  0919 953 ***",07/11/2024,17/11/2024,89 tỷ,146 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,"8,2 m",8 tầng,N/A,N/A,N/A,Tin thường,40250941
"Chính chủ bán nhà đất 50m2 mặt đường Tố Hữu, Hà Đông giá rẻ vị trí đẹp đắc địa","Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","Chính chủ bán nhà đất NO9 ô 303 mặt đường Tố Hữu, Hà Đông, lô đất có diện tích 50m², sổ đỏ chính chủ. Hướng Đông Nam ở mặt đường đường Tố Hữu rộng 60m hè mỗi bên 6m, lô đất đã có nhà cấp 4 đang cho thuê 12tr/1 tháng. Mua bán làm hợp đồng chuyển nhượng tại phòng công chứng, thủ tục đơn giản, rõ ràng, đảm bảo quyền lợi người mua 100%. Giá bán thấp thỏa thuận. Liên hệ Mr Thái:  0983 692 ***",30/10/2024,09/11/2024,Thỏa thuận,50 m²,Đông - Nam,Sổ đỏ chính chủ,N/A,N/A,4 m,60 m,N/A,N/A,N/A,Tin thường,27832021
"Bán lô đất dịch vụ Vạn Phúc NO6B ô 26 có DT 45,3m2. Vị trí đẹp, giá rẻ","Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội","Bán lô đất dịch vụ Vạn Phúc NO6B ô 26 sổ đỏ chính chủ, vị trí đẹp nằm ngay tại ngã tư đèn xanh đèn đỏ tố hữu cắt đường vạn phúc, lô đất nhìn ra toà nhà Lanmark 51 tầng, cạnh các khu đô thị Him Lam Vạn Phúc, khu đô thị Simco Vạn Phúc, khu đô thị Văn Khê, giá bán thấp thỏa thuận. Quý khách có nhu cầu Mua & Bán liên hệ: Mr thái  0963 591 ***  Xin cảm ơn!",06/11/2024,16/11/2024,Thỏa thuận,"45,3 m²",Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,"4,5 m",12 m,N/A,N/A,N/A,Tin thường,39108201
Chính chủ bán lô đất đẹp N016 ô 14 nhìn ra 4 tòa chung cư 45 tầng The Pride Hải Phát La Khê Hà Đông,"Phường La Khê, Hà Đông, Hà Nội","Chính chủ bán lô đất dịch vụ La Khê NO16 ô 14. Lô đất có diện tích 50m² hai mặt đường nhìn ra 4 tòa chung cư 45 tầng The Pride Hải Phát kinh doanh buôn bán sầm uất (lô đất đã có cấp phép xây dựng 7 tầng), giá bán thỏa thuận. Liên hệ Mr Thái:  0983 692 ***",06/11/2024,16/11/2024,130 triệu/m²,50 m²,Tây - Bắc,Sổ đỏ/ Sổ hồng,N/A,N/A,4 m,25 m,N/A,N/A,N/A,Tin thường,32246420
Bán căn hộ chung cư Mulberry Lane 154m2(3N 3W) tại Mỗ Lao Hà Đông. Giá 8tỷ5. LH e Giang 0336 927 ***,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội","Căn hộ chung cư Mulberry Lane có giá 8,5 tỷ VND, tọa lạc tại Phường Mỗ Lao, Hà Đông, Hà Nội, với diện tích 154 m² và pháp lý rõ ràng sổ đỏ/ sổ hồng. ==== Thông tin cơ bản. Nội thất: Đầy đủ. Hướng ban công: Đông Nam. Giá: 8,5 tỷ VND. Diện tích: 154 m². Số phòng ngủ: 3. Số toilet: 3. Mô tả chi tiết. Căn hộ được thiết kế hiện đại, tối ưu hóa không gian sống cho gia đình. Vị trí đắc địa, thuận tiện di chuyển đến các khu vực lân cận. Căn hộ nằm trong dự án Mulberry Lane, nổi bật với tiện ích sống. Khu vực yên tĩnh, an ninh đảm bảo, phù hợp cho gia đình. ==== Liên hệ ngay để biết thêm chi tiết:  0336 927 ***  Phạm Lê Hà Giang.",31/10/2024,10/11/2024,"8,5 tỷ",154 m²,3 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,Đông - Nam,3 phòng,Đầy đủ,N/A,N/A,Tin thường,41273335
"Bán căn hộ 123m2 (3n, 2w) tại Mulberry Lane, giá cực chất 6,2 tỷ vnd. Lh 0336 927 ***","Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội","Căn hộ chung cư tại Mulberry Lane, Phường Mỗ Lao, Quận Hà Đông, Hà Nội, với diện tích 123m², sở hữu 3PN + 2 WC/PT + bếp, thiết kế hiện đại và sang trọng. Nội thất đầy đủ bao gồm điều hòa, giường, tủ lạnh, mang đến sự tiện nghi cho cuộc sống hàng ngày. Hướng cửa chính Tây Bắc và ban công Đông Nam, căn hộ không chỉ tạo cảm giác thoáng đãng mà còn đón ánh sáng tự nhiên. Khu vực xung quanh có nhiều tiện ích như trung tâm thương mại, trường học và công viên, giúp nâng cao chất lượng sống cho cư dân. Pháp lý đầy đủ. Nếu bạn đang tìm kiếm một không gian sống lý tưởng, hãy liên hệ ngay để được tư vấn miễn phí. Gọi cho Phạm Lê Hà Giang theo số  0336 927 ***",05/11/2024,15/11/2024,"6,2 tỷ",123 m²,3 phòng,2 phòng,Đầy đủ,N/A,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41433388
"Chính chủ bán lô đất nguyên NO12-LK534 Xê Nam Ninh, Phú Lương. Giá rẻ vị trí đẹp đắc địa 0963 591 ***","Đường An Phú, Phường Phú Lương, Hà Đông, Hà Nội","Chính chủ bán đất dịch vụ nguyên một chủ NO12 - LK523 Xê Nam Ninh, phường Phú Lương có diện tích 50m². - Lô đất NO12 - LK534 nằm ngay sát trường học Phú Cường, cạnh khu hồ to Thanh Hà. - Khu đất dịch vụ nằm ngay sát đường Lê Trọng Tấn, đường trục phía Nam và cạnh các khu đô thị Thanh Hà, khu đô thị Phú Lương. - Giá cả cạnh tranh thấp nhất thị trường, đã làm xong hạ tầng (đường, điện, nước và cây xanh, được cấp phép xây dựng 6 tầng xây nhà được luôn). Mua bán ủy quyền công chứng định đoạt, thủ tục đơn giản, rõ ràng, đảm bảo quyền lợi người mua 100%. Liên hệ Mr Thái:  0963 591 ***",05/11/2024,15/11/2024,Thỏa thuận,50 m²,Đông - Nam,Sổ đỏ/ Sổ hồng,N/A,N/A,"13,8 m",13 m,N/A,N/A,N/A,Tin thường,34450381
"BÁN GẤP căn nhà rẻ nhất Yên Nghĩa, 35m2, 3T, ô tô đỗ 10m gần bệnh viện Nhi, Phenikaa, giá 3,05 tỷ","Đường Yên Lộ, Phường Yên Nghĩa, Hà Đông, Hà Nội","Chuyển công tác e cần bán gấp căn nhà thuộc phường Yên Nghĩa - Hà Đông, giá rẻ nhất khu vực. Ở hay đầu tư cho thuê đều cực kỳ hợp lý, giá sàn đều trên 3 tỷ. Ngay đầu tổ 14, gần trường mầm non, cấp 1 Yên Nghĩa, siêu thị ngay cạnh. 10m là ra đường ô tô. - Thiết kế 3 tầng - 3 ngủ - 1phòng khách, bếp, sân phơi. Để lại full nội thất. DT: 35m² - gía: 3tỷ050 (còn thương lượng). - Sổ đỏ tách riêng, chuẩn pháp lý sang tên ngay được. - Hỗ trợ vay ngân hàng tối đa 80% lãi suất ưu đãi. - Nằm tại vị trí thuận tiện gần với Quốc Lộ 6, Quang Trung. Đi sang khu đô thị Đô Nghĩa cũng rất thuận tiện. Bệnh viện nhi cách 1km. Cách bến xe Yên Nghĩa, tàu điện trên cao 3km. - Nằm trong khu vực dân cư nhiều tiện ích, an ninh, an toàn cao. Trường học và chợ cũng rất gần. Liên hệ em để xem nhà miễn phí 24/24.",06/11/2024,16/11/2024,"3,05 tỷ",35 m²,3 tầng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,7 m","2,8 m",2 phòng,N/A,N/A,Tin thường,41154999
"Liền kề Thanh Hà 100m2 mặt tiền 5m, đường 25m chính chủ bán gấp","Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội","Chính chủ gửi bán liên kề Thanh Hà mặt đường 25m vị trí cực đẹp. - Diện tích 100m² mặt tiền 5m. - Hiện trạng bàn giao xây thô hoàn thiện mặt ngoài. - Giá bán 18,9 tỷ đã bao gồm đất và xây. - Liên hệ xem nhà  0919 953 ***",07/11/2024,17/11/2024,"18,9 tỷ",100 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,5 m,25 m,N/A,N/A,N/A,Tin thường,41116238
Bán nhanh nhà đẹp ở ngay Ngô Quyền Hà Đông 39.2m2x4T MT3.92m giá 7.9 tỷ,"Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội","Cần bán nhà riêng với giá 7,9 tỷ VND tại đường Ngô Quyền, phường Quang Trung, Hà Đông, Hà Nội. Pháp lý rõ ràng với sổ đỏ, diện tích 39.2 m² và 3 phòng ngủ. Thông tin cơ bản. * Pháp lý: Sổ đỏ/ Sổ hồng. * Nội thất: Đầy đủ. * Số tầng: 4. * Hướng cửa chính: Đông Bắc. * Chiều ngang mặt tiền: 3.9 m. * Chiều rộng ngõ trước: 4.0 m. * Giá: 7,9 tỷ VND. * Diện tích: 39.2 m². * Số phòng ngủ: 3. * Số toilet: 4. Mô tả chi tiết. * Nhà được thiết kế hiện đại, phù hợp cho gia đình đông người. Nội thất đẹp chỉ việc ở. * Vị trí thuận lợi, gần các tiện ích cần thiết. * Không gian sống thoải mái với 3 phòng ngủ và 4 toilet. * Thiết kế thông minh, tối ưu hóa diện tích sử dụng. Liên hệ ngay để biết thêm chi tiết:  0917 575 ***  Cấn Vũ.",07/11/2024,17/11/2024,"7,9 tỷ","39,6 m²",Đông - Bắc,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,"3,92 m",4 m,3 phòng,Đầy đủ,N/A,Tin thường,41343651
2 mặt thoáng vĩnh viễn DT: 60m2 12 tỷ Ao Sen Mỗ Lao Hà Đông giá quá tốt ô tô đỗ cửa,"Đường Ao Sen, Phường Mỗ Lao, Hà Đông, Hà Nội","2 mặt thoáng ô tô đỗ cửa 2 mặt tiền chủ rất muốn bán. Giá 12 tỷ vào việc ngay. - Sổ nét căng giao dịch luôn. Cực hiếm giá trị đầu tư ở đều ok. Phố ao sen là tuyến phố dân trí cao, phân lô bàn cờ khách mua về để ở hoặc vừa ở + cho thuê văn phòng hoặc kinh doanh tầng 1 là hợp lý nhất. + Vị trí: Gần nhiều trường đại học lớn như Kiến Trúc, Bưu Chính Viễn Thông, An Ninh, ba bước ra KĐT Mỗ Lao 200m ra hồ Văn Quán... + Nhà diện tích mặt tiền rộng ngõ đẹp ô tô chạy vòng quanh, thửa đất vuông vắn cả phố nhà nào cũng kinh doanh. + Diện tích trên sổ 60m² 2 mặt thoáng vĩnh viễn. + Nhà xây khung công bê tông chắc chắn thiết kế hiện đại. - Tầng 1: Kinh doanh + phòng khách + WC. - Tầng 2,3: 4 phòng rộng + WC. - Tầng 4: Phòng thờ. Zalo: 037514 (4 số 2).",06/11/2024,16/11/2024,12 tỷ,60 m²,4 tầng,5 phòng,Sổ đỏ/ Sổ hồng,N/A,4 m,10 m,4 phòng,N/A,N/A,Tin thường,41332449
Chính chủ bán biệt thự Vạn Phúc 158m2 giá đầu tư 173 triệu/m2,"Dự án Vạn Phúc - Simco Sông Đà, Đường Tố Hữu, Phường Vạn Phúc, Hà Đông, Hà Nội","Chính chủ bán biệt thự Vạn Phúc 158m² độc quyền giá chỉ 173tr/m². Chính chủ gửi bán biệt thự Vạn Phúc 158m² độc quyền giá chỉ 173tr/m². Diện tích đất: 158 m². Thiết kế: Xây dựng 90m², sàn 246m², 3 tầng hoàn thiện. Vị trí: Tiểu khu đô thị mới Vạn Phúc, cách đường tố hữu 100m, thuận tiện giao thông. Giá bán: 173 tr/m² bao thuế phí. Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch. Liên hệ:  0338 341 ***",03/11/2024,03/12/2024,173 triệu/m²,158 m²,Đông - Nam,Đông - Nam,4 phòng,3 phòng,16 m,15 m,3 tầng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,Tin thường,40675792
"Nhà 4 tầng, Ỷ La DT 30m2, MT 3.3m, ô tô đỗ 5.6 tỷ Hà Đông. LH 0886 743 ***","Đường Ỷ La, Phường Dương Nội, Hà Đông, Hà Nội","- Bán 4 tầng Ỷ La, Dương Nội, Hà Nội. DT 30.3m², MT 3.3m ô tô tải đỗ cửa, cách 200m ra đường Lê Trọng Tấn, Hà Đông. - Khu vực trung tâm, gần ủy ban phường, trường học các cấp, gần nhiều tiện ích như chợ, siêu thị, ngân hàng, - Nhà dân xây dựng chắc chắn, có thể lên thêm tầng. - Vị trí an cư, đầu tư sinh lời, giá rẻ nhất khu vực. - Pháp lý: Sổ đỏ sẵn sàng giao dịch, có thương lượng gia lộc. - Liên hệ: Mr Hà  0886 743 ***  xem nhà miễn phí, miễn (TG - MG).",07/11/2024,22/11/2024,"5,6 tỷ","30,3 m²",Đông,Đông,2 phòng,3 phòng,"3,3 m",6 m,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,Tin thường,41452121
"Bán căn góc chung cư FLC Star Tower, Hà Đông 100m2, 3 ngủ, 2 vs, nội thất và giá đẹp","Dự án FLC Star Tower, Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội","+ Bán căn góc chung cư FLC Star Tower Hà Đông 100m², 3 ngủ, 2 vs, nội thất và giá đẹp. + Thiết kế đầy đủ công năng của 1 gia đình hiện đại, gồm 1 phòng khách, 3 ngủ, 2 vs. + Căn góc, hướng mát, nên thoáng mát và sạch sẽ. + Vị trí trung tâm Quận Hà Đông, cách ga tàu điện trên cao 200m, trung tâm TM, rạp chiếu phim CGV, phòng tập gym, bể bơi 4 mùa ngay dưới chân tòa nhà. + Nội thất đầy đủ. Có slot ô tô. + Sổ đẹp sẵn giao dịch ngay. + Giá: 4,5 tỷ. + Liên hệ em để xem nhà:  0902 246 *** miễn TG).",29/10/2024,08/11/2024,"4,5 tỷ",100 m²,Sổ đỏ/ Sổ hồng,Đầy đủ.,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin thường,38641580
"Bán nhanh chung cư CT Dương Nội, Hà Đông, 86m2, 2 ngủ, 2 vệ sinh, giá tốt","Dự án The Sparks, Phường Yên Nghĩa, Hà Đông, Hà Nội","Không có nhu cầu sử dụng, cần bán căn hộ 2 ngủ 2 vệ sinh, chung cư CT Dương Nội, Hà Đông. + Diện tích: 86m² - 2 ngủ 2wc. + Nội thất đầy đủ. + Căn hộ thiết kế hợp lý nên các phòng đều có thoáng, view đẹp. + Vị trí trung tâm Quận Hà Đông, trung tâm TM, rạp chiếu phim CGV, phòng tập gym, bể bơi 4 mùa trường đại học Phenika, view bệnh viện Nhi đang khởi công ngày bên nhà. + Sổ đỏ sở hữu lâu dài khách có thể vay ngân hàng. + Giá 3.95 tỷ. + Liên hệ:  0902 246 ***  để xem nhà.",30/10/2024,09/11/2024,"3,95 tỷ",86 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,2 phòng,2 phòng,N/A,N/A,N/A,Tin thường,39275662
