Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"Sở hữu căn BT5 2 mặt tiền cuối cùng đẹp nhất dự án Ciputra,Tây Hồ chiết khấu 8,25%, hỗ trợ 70% lãi","Dự án Kita Capital Ciputra, Phường Phú Thượng, Tây Hồ, Hà Nội",#ERROR!,04/11/2024,11/11/2024,"48,8 tỷ",140 m²,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"11,5 m",Đông - Nam,5 phòng,N/A,N/A,Tin VIP Kim Cương,41174562
Bán toà căn hộ mặt phố - mặt Hồ Tây - mặt công viên. 256m2x9 tầng. Doanh thu cực tốt. LH 0948 298 ***,"Phố Yên Hoa, Phường Yên Phụ, Tây Hồ, Hà Nội","Bán toà căn hộ mặt phố Yên Hoa - mặt Hồ Tây - mặt công viên. 256m² x 9 tầng. 0948 298 *** . Bán toà căn hộ VIP 9 tầng mặt phố Yên Hoa, mặt Hồ Tây, mặt công viên trước nhà: + Diện tích 256m² sổ đỏ, đất thổ cư 100%. + Mặt tiền 5m, nở hậu 7.5 m. + Xây dựng 9 tầng, 2 thang máy, 2 thang bộ thoát hiểm. + Thiết kế toà nhà: Thiết kế từ tầng 1 đến tầng 7 là 32 căn hộ cao cấp (gồm các loại căn: 1 ngủ - 17 căn, 2 ngủ - 6 căn, studio - 9 căn). Tầng 8 - 9 thiết kế 1 căn Duplex 2 tầng tổng diện tích gần 500m² 4 phòng ngủ. Nội thất thiết kế để gia chủ ở nên cực kỳ đẳng cấp và sang trọng, căn hộ 4 ngủ có sân vườn rộng, trồng nhiều loại cây cảnh, hồ cá được chăm sóc kĩ lưỡng, view trực diện Hồ Tây, ngắm toàn cảnh Hồ Tây và thành phố - mang lai không gian thư giãn tuyệt vời. Thiết kế sang trọng, phù hợp với khách mua muốn trên ở gia đình, tầng dưới cho thuê, dòng tiền cho thuê lên đến 500 triệu / tháng. + Hướng nhà Tây Nam, đón nắng phù hợp cho gia chủ thích trồng nhiều cây và hoa. Vị trí: Ngoài ưu thế bậc nhất là mặt hồ Tây, toà nhà còn nằm rât gần phố cổ Hoàn Kiếm, trên cung đường giao thoa từ Hồ Tây đến quận Hoàn Kiếm, gần các di tích lịch sử, cơ quan hành chính... Khẳng định đẳng cấp của Khách hàng sở hữu. Pháp lý: Đầy đủ hồ sơ, sẵn sàng giao dịch. Anh / Chị hoàn toàn yên tâm khi mua bán. Giá bán: 148 tỷ. LH: 0948 298 *** , em Thanh.",04/11/2024,14/11/2024,148 tỷ,256 m²,Tây - Nam,Tây - Nam,33 phòng,40 phòng,5 m,20 m,9 tầng,Sổ đỏ/ Sổ hồng,N/A,Tin VIP Kim Cương,41420265
"Bán nhà mặt phố Từ Hoa, Quảng An, Xuân Diệu 320m2 mặt tiền 15m lô góc 268 tỷ","Phố Từ Hoa, Phường Quảng An, Tây Hồ, Hà Nội","Bán nhà mặt phố Từ Hoa, Quảng An, Xuân Diệu diện tích 320m² mặt tiền 15m lô góc. Nhà nằm vị trí kinh doanh thuận lợi, view hồ đỉnh cao, có khoảng vỉa hè to đẹp tận dụng hiệu quả cho hoạt động kinh doanh. Mảnh đất vô cùng cân đối và có mặt tiền rộng đẹp đẳng cấp, xứng đáng làm tài sản để đời. Giá bán 268 tỷ có thương lượng mạnh. Liên hệ: 0585 056 *** để giao dịch (Miễn trung gian, môi giới).",04/11/2024,14/11/2024,268 tỷ,320 m²,N/A,N/A,N/A,N/A,15 m,N/A,N/A,N/A,N/A,Tin VIP Kim Cương,41418270
CĐT Kita Capital Ciputra Tây Hồ bán BT DT 395m2 sát CV 65HA 20tỷ nhận nhà CK ngay 4tỷ.LH 0969 524 ***,"Dự án Kita Capital Ciputra, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội","Cập nhật Quỹ hàng mới nhất ngày 07/11 từ chủ đầu tư Kita Capital đẹp nhất dự án Ciputra Tây Hồ mặt đường Võ Chí Công cạnh Lotte Mall, 20 tỷ nhận ngay Biệt Thự diện tích 149m² diện tích xây dựng 395m² đã có sổ hồng, căn góc mặt tiền đường rộng 13,5m và đường 23,5m diện tích xây dựng 395m² thiết kế xây dựng 1 tầng hầm và 4 tầng nổi với đầy đủ công năng, đối diện công viên 65Hecta và gần với các dự án STAR LAKE, khu biệt thự Vườn Đào, khu Ngoại Giao Đoàn, Ciputra Tây Hồ quy mô lớn nhiều tiện ích và trường học hiện hữu tại dự án, giá đang thấp hơn 30% so với các dự án xung quanh. Liên Hệ Mr Bình TPKD dự án để nhận thông tin và chính sách ưu đãi mới nhất: 0969 524 *** . Tiềm năng tăng giá mạnh: Bởi nằm trong vùng quy hoạch trung tâm hành chính mới của Hà Nội với 13 trụ sở cơ quan cao nhất của Chính Phủ sẽ dịch chuyển về Tây Hồ Tây gồm: - Bộ Giao thông Vận tải, Y tế, Giáo dục và Đào tạo, Công Thương, Văn hóa Thể thao và Du lịch, Thông tin và Truyền thông, Lao. Động Thương binh và Xã hội, Xây dựng, Tư pháp, Kế hoạch và Đầu tư, Ủy ban Trung ương Mặt trận Tổ quốc Việt Nam, Bảo. Hiểm xã hội Việt Nam,... - Các công trình trụ sở được xây dựng chiều cao 12 - 25 tầng, các khối công cộng phụ trợ, dịch vụ thương mại cao 6 - 24 tầng. Dự án quy hoạch hoàn chỉnh được bao quanh bởi các tuyến đường kết nối huyết mạch như: - Đường Võ Chí Công rộng 64m. - Đường Nguyễn Hoàng Tôn mở rộng 64m. - Đường Nguyễn Văn Huyên kéo dài đi xuyên dự án rộng 40m. - Trục Âu Cơ Nghi Tàm kết nối Sân Bay, Hồ Tây với Hoàn Kiếm, Ba Đình rộng 30m. Liên Hệ Mr Bình TPKD để nhận bảng giá và chính sách ưu đãi nhất từ CĐT: 0969 524 *** . Biệt thự Kita Ciputra - Tây Hồ quỹ hàng độc quyền từ chủ đầu tư. Ưu đãi hấp dẫn: - Thanh toán từ 20 tỷ (30%). - Nhận nhà ở ngay căn biệt thự liền kề trị giá 63 tỷ. - Ngân hàng hỗ trợ 70% còn lại, miễn lãi trong 12 tháng. - CĐT cam kết thuê lại giá 40 triệu/tháng/căn nếu quý khách chưa có nhu cầu sử dụng. - Chiết khấu tới 8.25% trừ vào giá bán. - Miễn phí phí quản lý biệt thự trong vòng 24 tháng. Liên Hệ Mr Bình TPKD dự án để nhận chính sách và bảng giá tốt nhất từ CĐT: 0969 524 *** . Dự án được quy hoạch bài bản với đầy đủ các tiện ích đẳng cấp 5: - Công viên 65ha. - Sân Golf 38 làn. - Trường liên cấp Song Ngữ, Trường Quốc Tế Liên Hợp Quốc UNIS (dành riêng cho con em của Liên Hợp Quốc), Trường Song Ngữ Quốc Tế Hà Nội Academy, Trường Quốc Tế Singapore, Trường mầm non Mapple Bear... - Bệnh viện quốc tế. - Ciputra Club, Bể bơi, Gym, Spa chăm sóc sức khỏe, hệ thống ngân hàng... - Gần với siêu thị Lotte Mall lớn nhất Đông Nam Á. Liên hệ trực tiếp PKD CĐT để xem thực tế dự án và nhận bảng giá ưu đãi mới nhất. Đ/C Khu đô thị Nam Thăng Long, phường Phú Thượng, quận Tây Hồ, Hà Nội. Mr Bình TPKD dự án: 0969 524 *** .",04/11/2024,11/11/2024,63 tỷ,149 m²,Đông - Bắc,Tây - Nam,4 phòng,5 phòng,7 m,"23,5 m",4 tầng,Sổ đỏ/ Sổ hồng,Không nội thất.,Tin VIP Kim Cương,41240377
Chính chủ gửi bán căn hộ 2PN - 3PN - 4PN - Duplex chung cư cao cấp Heritage WestLake Tiện ích 6 sao,"Dự án Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","Quỹ căn hộ Bán tại chung cư cao cấp Heritage WestLake, - Tòa T1: 2PN - 3PN - 4PN - Duplex - Tòa Soho: Studio - 1PN - 2PN - Cập nhật tháng 11/2024. - Địa chỉ: 677 đường Lạc Long Quân, Tây Hồ, Hà Nội =================================== -Tòa sở hữu lâu dài (tòa T1). 1. Căn hộ 01 DT 92,9 m² - 2PN giá 12,8 tỷ 2. Căn hộ 02 DT 92,9 m² - 2PN giá 15,5 tỷ 3. Căn góc 03 DT 149.5 m² - 3PN 3VS giá 27 tỷ. 4. Căn hộ 04 - 05 DT 144,5 m² - 3PN giá từ 23 tỷ. 5. Căn hộ 06 DT 180.1 m² - 4PN 4VS giá từ 32,5 tỷ. 6. Căn hộ 07 - 08 DT 94,7 m² - 2PN giá từ 15,8 tỷ. 7. Căn hộ Duplex DT 267 m² - 5 PN giá 6x tỷ. 8. STM Tầng 1 - LLQ DT 61 m² - giá 13 tỷ Liên hệ xem nhà: Hoàng Đoàn 0973 013 *** . =================================== - Tòa SOHO sở hữu 32 năm (Có thể đăng ký kinh doanh cho doanh nghiệp) - Căn hộ SOHO Studio, 45,5m² giá 3,5 tỷ. - Căn hộ SOHO 1PN, 58m² giá 4,5 tỷ. - Căn hộ SOHO 2PN, căn góc 82,2m² giá 5,5 tỷ - Căn hộ SOHO 2PN, căn góc, 83m² giá nhỉnh 6,5 tỷ. =================================== - Bàn giao nội thất nhập khẩu Châu Âu. - Tiện ích 6 sao. - 01 chỗ để ô tô. - 01 bể bơi 4 mùa view trọn vẹn Hồ Tây. - 01 phòng tiếp khách sức chứa đến 20 khách. - 01 phòng Lounge Cigar view toàn cảnh thành phố và Hồ Tây. - 01 khu vui chơi trẻ em. - 01 phòng gym chất lượng cao. - Thang máy riêng vào thẳng căn hộ. - Nội thất xa xỉ của Smegg, Villory&Boss.",02/11/2024,09/11/2024,"12,8 tỷ","92,9 m²",2 phòng,2 phòng,Bàn giao nội thất nhập khẩu Châu Âu.,N/A,Tây - Nam,Đông - Bắc,Hợp đồng mua bán,N/A,N/A,Tin thường,41168457
"Cập nhật bảng hàng T11, từ 2-3-4 PN nhận nhà ở ngay tại D. Le Roi Soleil, giá bán từ 9.5 tỷ","Dự án D’. Le Roi Soleil , 59 Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Tổng hợp quỹ căn đang bán và giá bán tại dự án chung cư cao cấp D'. Le Roi Soleil - 59 Xuân Diệu. Liên hệ xem nhà: 0922 300 *** . Quỹ hàng gồm hàng chuyển nhượng và hàng CĐT. - Căn chuyển nhượng: Đã full nội thất, sẵn khách thuê. - Căn hàng mới cđt: Bàn giao bán hoàn thiện. - Chuyển nhượng sổ đỏ. 1. Căn hộ 2PN diện tích 88 m². - View Hồ Tây hoặc Sông Hồng. Giá bán từ 8.5 - 9.5 tỷ (bao sang tên). - Chuyển nhượng sổ đỏ. 2. Căn 3PN diện tích 111 m². - Bàn giao thô, bán hoàn thiện hoặc Full nội thất. View hồ tây đẹp giá 12 - 12.5 tỷ Full đồ. - Chuyển nhượng sổ đỏ. 3. Căn 3PN diện tích 146 m². - Căn thường giá từ 13.763 - 16 tỷ (bán hoàn thiện). Căn hoa hậu 2 mặt view trực tiếp Hồ Tây giá từ 18 - 22 tỷ (full nội thất). - Chuyển nhượng sổ đỏ. 4. Căn 4PN diện tích 234 m². - Bàn giao: Bán hoàn thiện. View trực diện Hồ Tây. - Giá bán 26 - 30 tỷ (bao sang tên). - Chuyển nhượng sổ đỏ. 5. Penhouse diện tích 345m². Giá bán 50 tỷ (bàn giao thô). View hồ tây cực đẹp. - Chuyển nhượng sổ đỏ. - Cam kết giá rẻ nhất làm việc trực tiếp với chủ nhà. - Hỗ trợ khách hàng làm thủ tục sang tên đến khi ra sổ mới. * Đối với bảng hàng chủ đầu tư, áp dụng chính sách quà tặng nội thất trừ trực tiếp vào giá bán. + Căn 2PN tặng 200 triệu. + Căn 3PN, 4PN tặng 400 triệu. Liên hệ xem nhà: 0922 300 *** - Trường Anh. Xin cảm ơn.",08/11/2024,15/11/2024,"13,76 tỷ",146 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin VIP Kim Cương,40852792
"Cập nhật quỹ căn Heritage West Lake 2PN 93m2, 3PN 145-149m2, 4PN 180m2, duplex 267m2 tháng 11.2024","Heritage West Lake, 677, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","Cập nhật quỹ căn chuyển nhượng Heritage West lake 677 Lạc Long Quân tháng 11/2024: - Căn 2 phòng ngủ 93m² giá từ 12.9 tỷ. - Căn 3 phòng ngủ, 145m², 149m² tầng thấp, tầng trung, tầng cao giá hợp lý. - Căn 4 phòng ngủ, 180m²: Căn góc 2 mặt thoáng view Hồ Tây vĩnh viễn hướng Đông Nam mát mẻ. - 2 căn đập thông view trực diện hồ Tây 324m² giá tốt. - Căn duplex 267m² ban công Đông Nam, Đông Bắc view Hồ Tây, sông Hồng. * Tất cả các căn hộ bàn giao full nội thất gắn tường cao cấp, mỗi căn 2 thang máy riêng biệt, sổ đỏ lâu dài. Liên hệ xem nhà thực tế và thương lượng giá: 0979 925 ***",08/11/2024,15/11/2024,"21,57 tỷ",180 m²,4 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,Đông - Nam,4 phòng,Cơ bản,N/A,N/A,Tin VIP Kim Cương,40969029
Cô của em cần bán căn biệt thự lô C1 KĐT Ciputra lô góc DT 245.4m2,"Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","Cô của em cần bán căn biệt thự lô C1 KĐT Ciputra lô góc, thoáng mát. DT: 245,4m². DTXD: 110m². DTSD: 279m². Nhà mới sửa. Giá bán 380tr/m² bao phí sang tên, có thương lượng trực tiếp với cô của em. Xin liên hệ em Hoà: 0932 299 ***",01/11/2024,08/11/2024,380 triệu/m²,"245,4 m²",N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,N/A,Tin thường,41220807
Quỹ căn chuyển nhượng Sunshine Golden River mới nhất T11/2024,"Dự án Sunshine Golden River, Phường Phú Thượng, Tây Hồ, Hà Nội","Đơn vị chuyên chuyển nhượng chung cư Sunshine Golden River. - Cam kết giá tốt nhất. - Làm thủ tục sang tên nhanh chóng. - Có mặt tại dự án 24/7 để dẫn khách đi xem căn hộ. - Dịch vụ công chứng tận nơi không phát sinh chi phí đi lại. Liên hệ xem căn hộ: 0961 561 *** . =========================================================================== Qũy căn chuyển nhượng đẹp nhất có thể xem nhà được luôn: Căn hot: - Căn 08 (Căn 3PN) 160m²: Giá 14,x tỷ. - Căn 09 (Căn 3PN) 140m²: Giá 13,x tỷ. - Căn 01 (Căn 3PN) 160,4 m² (31,2m² sân vườn) ban công view sông giá 18 tỷ. - Căn 02 (Căn 2PN) 141m² (27,6m² sân vườn) ban công. View sông giá 15 tỷ. - Căn 03 (Căn 2PN) 125m² (23,9m² sân vườn) ban công. View sông giá 14 tỷ. - Căn 05 (Căn 4PN) - 213m² (53,1m² sân vườn) ban công. View sông + công viên giá 21,5 tỷ. - Căn 06 (Căn 3PN) - 162m² (31,2m² sân vườn) ban công. View sông + công viên giá 15 tỷ. - Căn 08 (Căn 3PN) - 160m² (30,9m² sân vườn) ban công. View Hồ Tây giá 14 tỷ. - Căn 09 (Căn 3PN) - 144m² (31,1m² sân vườn) ban công. View Ciputra công viên giá 13,2 tỷ. - Căn 10 (Căn 3PN) - 164m² (31,2m² sân vườn) ban công. View Ciputra công viên giá 15,5 tỷ. =========================================================================== Thông tin Sunshine Golden River. - Bàn giao full nội thất cao cấp liền tường nhập khẩu Châu Âu. - Thiết kế rộng rãi, trần - sàn cao 2,75m, ban công trải dài toàn bộ chiều dài căn hộ và rộng tới 1,8m. - Quy mô: Khối cao tầng: 01 tòa chung cư cao 35 tầng, 217 căn hộ. - Hình thức sở hữu: Sổ đỏ lâu dài. - Tiện ích: Đa dạng phục vụ đời sống cư dân với bể bơi, Fitness, Spa, café, khu vui chơi... - Sẵn chỗ đỗ xe ô tô. Liên hệ xem căn hộ: 0961 561 *** .",29/10/2024,13/11/2024,14 tỷ,160 m²,Hợp đồng mua bán,Bàn giao full nội thất cao cấp liền tường nhập khẩu Châu Âu.,N/A,N/A,3 phòng,2 phòng,N/A,N/A,N/A,Tin VIP Kim Cương,40691097
"Chính chủ cần bán gấp biệt thự Starlake - Lô góc, sát bể bơi. Vị trí siêu đẹp!","Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Đường Nguyễn Văn Huyên, Phường Xuân La, Tây Hồ, Hà Nội","Cần bán gấp biệt thự Starlake: 1. Biệt thự đơn lập. - Diện tích 320m². - Xây 3,5 tầng + 1 hầm. - Căn góc 2 mặt đường trước sau. 2. Biệt thự song lập. - Diện tích 215m². - Xây 3,5 tầng. - Lô góc sát bể bơi - Vị trí siêu đẹp! - Nhà đã có sổ đỏ. Liên hệ xem nhà: 0346 213 ***",27/10/2024,11/11/2024,Thỏa thuận,320 m²,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Tin VIP Kim Cương,40778288
Siêu phẩm biệt thự đơn lập 320m2 - căn góc 2 mặt tiền Starlake Tây Hồ - sẵn sổ giao dịch chính chủ,"Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội","Bán biệt thự đơn lập siêu vip, căn góc 2 mặt tiền Starlake Tây Hồ Tây, giá cực tốt! - Diện tích 320m². - Xây 3,5 tầng + 1 hầm. - Căn góc 2 mặt đường trước sau. - Sổ đỏ chính chủ, giao dịch ngay. Diện tích lớn, thiết kế sang trọng và không gian sân vườn riêng. Vị trí đẹp, cạnh Clubhouse, bể bơi, gym, sân golf, hưởng lợi từ các tiện ích cao cấp của khu đô thị. Các dịch vụ quản lý, an ninh chuyên nghiệp tuyệt đối. Biệt thự Starlake Tây Hồ Tây Hà Nội sở hữu vị trí chiến lược kết nối với nhiều khu vực trọng điểm của thành phố như trung tâm chính trị Ba Đình, sân bay Nội Bài, và các trường quốc tế. Quy hoạch: Khu đô thị Starlake được quy hoạch hiện đại với không gian xanh, các hồ nước, công viên, và nhiều tiện ích khác như khu thể thao, trung tâm mua sắm, trường học, và bệnh viện. A/C có nhu cầu mua bán biệt thự Starlake liên hệ: 0859 929 ***",08/11/2024,18/11/2024,Thỏa thuận,320 m²,Đông - Nam,Tây,6 phòng,5 phòng,13 m,50 m,4 tầng,Sổ đỏ/ Sổ hồng,Không nội thất,Tin VIP Bạc,41135778
"BÁN KHÁCH SẠN MẶT PHỐ LẠC LONG QUÂN, TÂY HỒ,MT 16M, VIEW HỒ, SỔ ĐỎ, DÒNG TIỀN ỔN ĐỊNH 1,5 TỶ/THÁNG","Đường Lạc Long Quân, Phường Quảng An, Tây Hồ, Hà Nội","Bán khách sạn mặt phố đẳng cấp tại Tây Hồ - View Hồ Tây , cơ hội đầu tư sinh lời cao. + Diện tích: 346m², thiết kế 10 tầng. + Mặt tiền khủng 16m, với 60 phòng cao cấp, mang lại trải nghiệm sang trọng và hiện đại cho khách lưu trú. + Dòng tiền ổn định: 1,5 tỷ/tháng. + Sổ đỏ chính chủ. + Đảm bảo PCCC. + Giá bán: 95 tỷ (có thương lượng). Vị trí tuyệt vời: + Nằm trong khu vực sầm uất, gần các trung tâm thương mại, nhà hàng, quán cafe, siêu thị, và dịch vụ giải trí cao cấp. + Chỉ mất vài phút di chuyển đến Hồ Tây, là nơi lý tưởng để khách lưu trú thư giãn, tận hưởng không khí trong lành. + Kết nối giao thông thuận tiện đến trung tâm thành phố, sân bay. Liên hệ ngay để không bỏ lỡ cơ hội: 0983 599 ***",08/11/2024,15/11/2024,95 tỷ,346 m²,10 tầng,60 phòng,Sổ đỏ/ Sổ hồng,Fuul nội thất thất xịn sò,16 m,45 m,60 phòng,N/A,N/A,Tin VIP Bạc,41465967
Căn hộ Sky Villa thông tầng 3 phòng ngủ 143m2 View sông Hồng toàn cảnh - Lõi khu Đô thị Ciputra,"Dự án Noble Crystal Tây Hồ, Phường Phú Thượng, Tây Hồ, Hà Nội","Căn hộ Sky Villa thông tầng 3 phòng ngủ 143m² Viêw sông Hồng toàn cảnh - Lõi khu Đô thị Ciputra. Bất động sản hiếm hoi sở hữu 4 mặt tiền khi tiếp giáp đường Nguyễn Văn Huyên 8 làn xe kéo dài - xương sống huyết mạch kết nối các quận nội thành; đường Âu Cơ 40m kéo dài cùng các tuyến đường nội khu Ciputra đang được quy hoạch; đồng thời dễ dàng kết nối tới các trục giao thông chính như cầu Thăng Long, cầu Nhật Tân, cầu Tứ Liên, đường Vành Đai 2, Vành Đai 3. Thiết kế căn hộ thông tầng từ tầng 8 - 38 với diện tích cực đại 3PN - 4PN và lớn nhất là 5PN lên tới 600m². Thương hiệu cao cấp bàn giao theo tiêu chuẩn quốc tế hàng đầu thế giới. Nội thất nhà tắm Gessi - Ông hoàng Italia với hơn 30 năm kinh nghiệm chế tác nội thất nhà tắm độc bản xa xỉ. Hệ thống bếp từ và hút mùi De Dietrich - Thương hiệu nội thất bếp với bề dày lịch sử hơn 300 năm, biểu tượng hoàng gia Pháp cao quý. Tổ hợp chuỗi tiện ích 5 sao đẳng cấp như khách sạn gồm lễ tân, quản gia, trợ lý cá nhân, dọn dẹp căn hộ được quản lý vận hành bởi WorldHotels - Thương hiệu khách sạn cao cấp thuộc hệ thống BWT Hotels. Liên hệ Em Hà My 0364 088 *** tư vấn và đặt lịch xem căn hộ mẫu.",08/11/2024,23/11/2024,Thỏa thuận,143 m²,3 phòng,4 phòng,Cơ bản,N/A,Nam,Bắc,Hợp đồng mua bán,N/A,N/A,Tin VIP Bạc,41253990
"Bán nhà mặt phố 8 tầng thang máy quận Tây Hồ - full nội thất - ô tô tránh, dừng đỗ ngày đêm","Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","- Nhà dân xây tâm huyết để ở mới 8 tầng thang máy full nội thất, khách chỉ việc xách vali vào ở. - Nhà nằm trên mặt phố Thuỵ Khuê, vị trí đẹp ô tô tránh kinh doanh tốt. + Nhà 8 tầng thang máy đang cho thuê. Apartment (thu nhập 70 triệu/tháng). - Tầng 1: Để xe. - Tầng 2,3,4,5 mỗi tầng 1 ngủ + wc. - Tầng 6,7,8 mỗi tầng 1 ngủ + wc. Pháp lý Sổ đỏ chính chủ. Giá bán 26 tỷ có TL. - Liên hệ: 0915 701 ***",02/11/2024,12/11/2024,26 tỷ,60 m²,8 tầng,7 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,5 m,30 m,8 phòng,N/A,N/A,Tin VIP Bạc,41401403
Shophouse The Midtown CĐT Phú Mỹ Hưng 1 trệt 1 lầu 39tỷ/195m2 trục đường 15 view cv Sakura,"Dự án The Peak, Phường Tân Phú, Quận 7, Hồ Chí Minh","Shophouse mới 100% mua trực tiếp CĐT Phú Mỹ Hưng. Có DT - 195m² gồm 1 trệt 1 lầu. Nhà sẵn nên tiện mua, tiện bán, tiện kinh doanh mọi lĩnh vực. Hoặc tiện cho thuê cũng dễ dàng, nhanh chóng. DT: 195m². Với mức giá 39tỷ sở hữu ngay 1 căn shophouse mặt phố ngay trung tâm của một khu tổ hợp hơn 10.000 căn hộ trong khu đô thị Phú Mỹ Hưng. Hơn 60% cư dân đa quốc gia (Một trong những yếu tố góp phần tạo nên giá trị hấp dẫn cho sp tại nơi này bền vững theo thời gian). Giờ đến hết năm 2024 chỉ thanh toán 20% ký HĐMB - 10% thanh toán khi nhận nhà. Còn lại 70% thanh toán tiến độ T12/2026. Hoặc vay 70% trong 20 - 30năm & ưu đãi 0% lãi suất và ân hạn gốc đến T12/2026. Ưu đãi chưa từng có: Thanh toán luôn nhận nhà khai thác sớm được chiết khấu hấp dẫn. (Hình ảnh đính kèm). Thông tin liên hệ: Địa chỉ: Sàn giao dịch BĐS Phú Mỹ Hưng - 801 Nguyễn Văn Linh, P. Tân Phú, Q7, TP. HCM. 0352 080 *** - Ms Hà Phương - Phòng kinh doanh CĐT Phú Mỹ Hưng. Mail: haphuong@pmh.com.vn Luôn bảo mật tốt thông tin và đồng hành xuyên suốt cùng quý anh chị.",01/11/2024,11/11/2024,39 tỷ,195 m²,Nam,2 phòng,Cơ bản,N/A,40 m,Đông,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,41385908
Bảng hàng CDT chỉ còn duy nhất 4 căn đẹp diện tích 234m2 tòa D'. Le Roi Soleil số 2 Đặng Thai Mai,"D’. Le Roi Soleil , số 59, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội","Siêu vip, view đẹp Hồ Tây, view sông Hồng, cầu Nhật Tân, căn hộ 234m² tòa D'Le Roi Soleil số 2 Đặng Thai Mai, số 59 Xuân Diệu, Tây Hồ, Hà Nội. Chủ đầu tư còn duy nhất 4 căn: Tầng 20,21,23,24 Diện tích xây dựng: 234m². Diện tích thông thủy: 222m². Tháp B hướng: Đông Bắc + Đông Nam Thiết kế: 4 ngủ, khách bếp, bán hoàn thiện, khách thỏa sức sáng tạo nội thất. Chính sách bán hàng tặng 400tr . Chia là 3 đợt thanh toán. Giá: 30,574 tỷ Liên hệ: Mr. Phi 0903 455 ***",08/11/2024,15/11/2024,"30,57 tỷ",234 m²,4 phòng,4 phòng,N/A,N/A,Tây - Bắc,Đông - Nam,N/A,N/A,N/A,Tin VIP Bạc,39193874
"Bán nhà 4 tầng mặt phố Âu Cơ, cách Hồ Tây chỉ 200m, kinh doanh sầm uất","Đường Âu Cơ, Phường Tứ Liên, Tây Hồ, Hà Nội","Chính chủ cần bán nhà 4 tầng mặt phố Âu Cơ, phường Tứ Liên, quận Tây Hồ. Diện tích 35m². Mặt tiền 6,8m. Nhà xây kiên cố 4 tầng. Có 3 phòng ngủ, vệ sinh, đầy đủ. Mặt tiền rộng kinh doanh mọi mặt hàng. Gần ngay cạnh điểm dừng xe buýt. Đường rộng, đỗ ô tô thoải mái. Đi bộ 100m ra Hồ Tây lộng gió. Giá bán 16,5 tỷ có thương lượng nhẹ. Liên hệ xem nhà Mr Thái: 0966.55 và 3131.",08/11/2024,15/11/2024,"16,5 tỷ",35 m²,Nam,Nam,3 phòng,2 phòng,"6,8 m",6 m,4 tầng,Sổ đỏ/ Sổ hồng,Cơ bản,Tin VIP Bạc,41464466
"Bán gấp căn hộ hàng Hot 70m2 tại Heritage West Lake, giá 5,85 tỷ","Dự án Heritage West Lake, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội","Căn hộ chung cư siêu xịn tại Heritage West Lake, Lạc Long Quân, Phú Thượng, Tây Hồ, Hà Nội. Diện tích 70m², giá chỉ 5,85 tỷ. Nội thất full đồ, sống thoải mái với sofa, giường, tủ lạnh và máy giặt. Không gian thoáng đãng, view đẹp, gần Hồ Tây, cafe, và các tiện ích xung quanh. Đây là cơ hội không thể bỏ lỡ cho những ai đang tìm kiếm chốn an cư lý tưởng. Liên hệ ngay để được tư vấn miễn phí: 0848 220 *** - Nguyễn Trọng Nghĩa.",07/11/2024,15/11/2024,"5,85 tỷ",70 m²,N/A,N/A,N/A,N/A,"Đầy đủ với sofa, giường, tủ lạnh và máy giặt.",N/A,N/A,N/A,N/A,Tin VIP Bạc,41457638
