Title,Address,Description,Posted Date,Expiry Date,Price,Area,House Direction,Balcony Direction,Bedrooms,Toilets,Frontage,Entrance Width,Number of Floors,Legal Status,Interior,Listing Type,Listing ID
"MP rộng 17m Hàng Cót, Hoàn Kiếm 209m siêu hiếm. LH: 0912 989 ***","Phố Hàng Cót, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","Chủ nhiệt bán giảm 7 tỷ. Giá chào mới 162 tỷ. Hoàn Kiếm. DT 209m, 6 tầng. Mặt phố - lô góc - vỉa hè rộng - kinh doanh - không lỗi phong thuỷ - thang máy, + Nhà mặt phố Hàng Cót, vỉa hè rộng, kinh doanh siêu đỉnh. Nằm trên mặt phố cổ, giao thông sầm uất, kinh doanh gì cũng thuận lợi, hưởng toàn bộ không gian 36 phố phường của Hà Nội., + Khách mua về ở, kinh doanh ngay, nhà 6 tầng thang máy đã hoàn công đầy đủ. + Vị trí đẹp, vỉa hè rộng, lô góc. Hiện đang cho thuê 300tr/tháng., + Thửa đất vuông nở hậu, sổ chính chủ., Em Dũng xem nhà 24h.",03/11/2024,14/11/2024,162 tỷ,209 m²,6 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,17 m,10 m,8 phòng,N/A,N/A,Tin thường,41223063
"Bán nhà mặt phố Bà Triệu, 670m2, MT khủng 18,5m. Hiếm, giá 500 tỷ - giá đầu tư, xây toà, TTTM, KS","Phố Bà Triệu, Phường Hàng Bài, Hoàn Kiếm, Hà Nội","Nhà mặt phố tại phố Bà Triệu, Phường Hàng Bài, Hoàn Kiếm, Hà Nội có diện tích 670m², mặt tiền rộng 18.5m, giá bán chỉ 500 tỷ. Vị trí đắc địa, phù hợp cho kinh doanh hoặc làm văn phòng. * Điểm đặc biệt*. - Phố rộng 14m, thuận tiện cho việc di chuyển và đỗ xe. - Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch. - Tọa lạc tại khu vực trung tâm, gần nhiều tiện ích như nhà hàng, quán cà phê, và các dịch vụ công cộng khác. Khách nhu cầu mảnh diện tích lớn rất phù hợp xây Toà VP, ngân hàng, Ks, hay tổ hợp trung tâm thương mại, dịch vụ, căn hộ. Cơ hội không thể bỏ qua! Liên hệ em Lê Trí  0817 343 ***  để được biết thêm thông tin chi tiết căn nhà này. Ngoài ra em còn rất nhiều căn khác tuỳ vào tiêu chí Khách hàng để giới thiệu quý anh chị cô chú. Mọi nhu cầu xin liên hệ trực tiếp hoặc zalo để được tư vấn miễn phí 24/7.",03/11/2024,14/11/2024,500 tỷ,670 m²,1 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,"18,5 m",14 m,N/A,N/A,N/A,Tin thường,41414232
"Siêu hiếm Hồng Hà, gần hồ Hoàn Kiếm, gần phố, ôtô tránh, nhà đẹp dân xây, ngõ thông 75,9m2/MT 5,2m","Đường Hồng Hà, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Siêu hiếm Hồng Hà, gần hồ Hoàn Kiếm, gần phố, ô tô tránh, nhà đẹp dân xây, ngõ thông 75,9m²/MT 5,2m/16,5tỷ. + Vị trí rất đẹp cách một nhà ra phố khoảng 3m, đường trước nhà 4 - 5m, ô tô tránh, kinh doanh nhiều loại hình đều tốt. + Gần ngay bờ hồ Hoàn Kiếm Ga Long Biên. Trần Nhật Duât, Đinh Tiên Hoàng, Cầu Gỗ Lý Thái Tổ, giao thông đi lại thuận tiện. + Xung quanh toàn phố cổ tây ở nhiều hơn ta kinh doanh gì cũng hiệu suất. Ngõ thông kinh doanh nhỏ hoặc online đều đc. + Nhà 4 tầng chủ tự xây cực kỳ kiên cố. Tổng 6 phòng ngủ. Thiết kế mỗi tầng 2 phòng vệ sinh mỗi phòng khép kín. Chỉ 2 phút đi xe máy là sang phố cổ uống cà phê, dạo Hồ Gươm. Hiện đang cho thuê 20tr/ th Chủ nhà rất thiện chí. + Nhà quy hoạch ổn định, vay ngân hàng được 70%, giá rẻ hơn thị trường 15%, giá trị nhà bán mỗi năm tăng 10 - 15%. Sổ đỏ nở hậu chính chủ, vuông đẹp, pháp lý chuẩn. Liên hệ xem nhà gọi ngay cho tôi khi bạn đọc tin này 24/24 giờ bất cứ lúc nào. Hoặc giới thiệu cho tôi nếu bạn biết ai đang cần, tôi sẽ vô cùng biết ơn bạn: Tuấn  0838 396 ***",03/11/2024,14/11/2024,"16,5 tỷ","75,9 m²",N/A,N/A,N/A,N/A,"5,2 m",N/A,N/A,N/A,N/A,Tin thường,40982766
"Cần bán khách sạn 5 sao Lý Thường Kiệt 1000m2 x 8T, giá 380 tỷ, dòng tiền 7,5 tỷ/ năm","Phố Lý Thường Kiệt, Phường Hàng Bài, Hoàn Kiếm, Hà Nội","- Chủ có nhiều bất động sản nên cần bán bớt đi, giá siêu rẻ, vị trí đắc địa. Khách sạn 8 tầng khách sạn 5 sao - thang máy - 150 phòng full nội thất hàng hiệu. - Khách sạn luôn trong tình trạng kín phòng, doanh thu trung bình 750tr / tháng. - Sổ đỏ vuông đét sang tên trong nốt nhạc. - LH Mr. Công để biết thêm chi tiết.",03/11/2024,19/11/2024,380 tỷ,1.000 m²,N/A,N/A,N/A,N/A,8 tầng,Sổ đỏ.,N/A,N/A,N/A,Tin thường,38794637
"Mặt phố Phùng Hưng 78m2, MT10 - lô góc - kinh doanh đỉnh","Phố Phùng Hưng, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","Mô tả: + Vị trí nhà mình sát phố Hàng Vải, ba bước ra Hàng Mã, chợ Đồng Xuân sầm uất., + Nhà nằm cạnh khu Nghệ Thuật Quân Đội nên vị trí lô góc 3 thoáng cực kì đẹp., + Khách mua xây mới 7 tầng thang máy kinh doanh thì Đỉnh chóp., + Sổ đỏ chính chủ, vuông đẹp, sẵn sàng giao dịch.",03/11/2024,14/11/2024,51 tỷ,78 m²,N/A,N/A,N/A,N/A,10 m,Sổ đỏ,N/A,N/A,N/A,Tin thường,41289971
"Khách sạn vip, kinh doanh đỉnh, Hàng Trống, Hoàn Kiếm","Phố Hàng Trống, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","Khách sạn - phố cổ - cho thuê 6 tỷ/ tháng - DT 1000m², 190 phòng - mặt tiền 15m. Có chuyên gia kính nghiệm 20 năm tư vấn hỗ trợ vận hành khách sạn, nhà hàng.  - Khu phố Kinh doanh đông đúc, thuận lợi nhiều ngành: Chủ yếu Khách sạn, nhà hàng, tour du lịch... - Thiết kế khách sạn tiêu chuẩn 4* phòng khách sạn nội thất cao cấp và nhà hàng, bể bơi, quán bar, Spa...",03/11/2024,14/11/2024,380 tỷ,1.000 m²,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,N/A,Tin thường,41267094
Hiếm có nhà bán mặt phố cổ Hàng Quạt - quận Hoàn Kiếm ô tô vỉa hè rộng kinh doanh cho thuê rất tốt,"Phố Hàng Quạt, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Cực đẹp - hiếm có nhà bán mặt phố cổ Hàng Quạt - Trung tâm quận Hoàn Kiếm ô tô vỉa hè rộng kinh doanh cho thuê rất tốt. - Nhà mặt phố ở vị trí đẹp mặt tiền rộng vỉa hè thoáng - đường 2 chiều ô tô dừng đỗ thoải mái, cách bờ hồ Hoàn Kiếm chỉ vài trăm mét, khu vực toàn tây ở kinh doanh gì cũng hái ra tiền. Đầu tư xây tòa nhà văn phòng kinh doanh - cho thuê rất tốt. - Nằm vị trí đẹp nhất trung tâm quận Hoàn Kiếm Gần chợ Đồng Xuân, Bắc Qua, Giao các Phố Hàng Bông, Hàng Gai, Hàng Gai Hàng Ngang Hàng Đào, Lương Văn Can, Hàng Nón Thông sang các phố Hàng Gà, Hàng Rươi, Chả Cá Hàng Cân, Thông Sang Hàng Đường, Hàng Chiếu, Hàng Buồm... Gần chợ KD buôn bán sầm uất, Kinh doanh gì cũng tốt. - Gần các trường cấp 1, cấp 2 Hồng Hà, Nguyễn Du, THanh Quan, Lê Lợi... Cấp 3 Phan Đình Phùng con cái đi học rất gần, khu dân trí cao, ở vượng khí... Giao thông vô cùng thuận lợi... - Sổ đỏ đẹp chính chủ, nở hậu, giao dịch nhanh gọn. - LH:  0908 490 ***  Mr Long Miễn TGMG.",03/11/2024,14/11/2024,"29,5 tỷ",68 m²,4 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,4 tầng,4 phòng,N/A,N/A,N/A,Tin thường,41302847
"Biệt thự lô góc, kinh doanh, Q. Hoàn Kiếm, 29 tỷ, 105m2, oto vào nhà","Phố Bà Triệu, Phường Tràng Tiền, Hoàn Kiếm, Hà Nội","Bán biệt thự hiếm, lo góc, kinh doanh, Q. Ba Đình, Hoàn Kiếm, 29tỷ, 105m², oto vào nhà. S: 105m² x 5 tầng, mặt tiền 7m. - Nhà xây 5 tầng, lô góc 2 mặt thoáng vĩnh viễn, bên trong nhà đẹp như cung điện Hoàng gia Pháp. * Nhà dân kiến trúc sư thiết kế, rộng, thoáng đẹp, cửa chính, cửa hậu. - Tầng 01 là gara để 2 - 3 ô tô, khu tiếp khách chung, hầm rượu, nhà mặt ngõ kinh doanh đều tốt. - Tầng 02 là phòng trưng bày cổ vật rộng, phòng khách. - Tầng 03 chia 1 phòng ngủ master và 2 phòng ngủ rộng. - Tầng 4 phòng thờ tự và 1 phòng hát karaoke 5 sao. - Tầng 5 là tầng kỹ thuật, sân phơi. Sổ đẹp logoc. - Căn biệt thự hơn 100m², lo góc, khu vực rất hiếm trung tâm quận Ba Đình, gần nhà Quốc Hội, gần Hồ Tây, Lăng Bác. Logoc 3 mặt thoáng, tất cả các phòng ngủ đều có cửa sổ thoáng, có rèm chống muỗi. - Hiện trạng nhà: Chất lượng cực tốt, thoáng trước sau, chưa hề có 1 vết nứt. - Các phòng ngủ view trọn vẹn hồ điều hòa quanh năm mát mẻ, đi bộ ra ra Lăng Bác và công viên Bách Thảo, hiếm căn biệt thự bán khu vực. Giá 29 tỷ, có lương lượng cho khách. Liên hệ trực tiếp:  0984 517 ***",03/11/2024,14/11/2024,29 tỷ,116 m²,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,7 m,7 m,5 phòng,N/A,N/A,Tin thường,41202402
"Mặt phố Hàng Đồng Hoàn Kiếm DT 72m - 5tầng - MT4,3m - chỉ 47 tỷ","Phố Hàng Đồng, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","* Mặt phố Hàng Đồng Hoàn Kiếm dt 72m, - 5tầng - mt4,3m - chỉ 47 tỷ. * Nhà vị trí đẹp vỉa hè rộng chủ nhà đang cho thuê kinh doanh dòng tiền. * Mấy bước ra Hồ Gươm phố đi bộ Hồng Vân - Long Vân - Thủy Tạ - Bốn Mùa. * Cạnh phố Hàng Mã Hàng Khoai - chợ Đồng Xuân - Bắc Qua - vườn hoa Hàng Đậu các bệnh viện Đa Khoa Hoè Nhai - Hồng Ngọc - vô vàn tiện ích dân trí cao an sinh đỉnh. * LH a Quân xem nhà gặp chủ 24/7 giao dịch nhanh.",03/11/2024,13/11/2024,47 tỷ,72 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"4,3 m",5 tầng,N/A,N/A,N/A,Tin thường,41413321
"Bán nhà mặt phố Trần Quốc Toản, 288m2, 11 tầng, mặt tiền 8m, 209 tỷ","Trần Quốc Toản, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","- Vị trí sát phố Huế, Bà Triệu, gần trường mầm non Bà Triệu, Tiểu học Quang Trung, THCS Ngô Sĩ Liên, Chợ Hôm, Bộ Thông tin, Truyền Thông, Vài phút ra Quang Trung, Lý Thường Kiệt, Phan Chu Trinhg, Trần Hưng Đạo, Hai Bà Trưng, Hàng Bài,  khu vực dân cư đông đúc, tấp lập ngày đêm, buôn bán đủ mọi loại hình. - Nhà thiết kế 11 tầng, hai hầm, thang máy, thông sàn kinh doanh, đầy đủ giấy phép, PCCC, khách mua về có thể ngăn chia phòng tuỳ ý. - Hiện đang cho thuê cả nhà 500 triệu/tháng, khách mua chủ sẽ chấm dứt hợp đồng, hoặc khách nối tiếp hợp đồng cho thuê. - Sổ đỏ cất két, giao dịch ngay. - Hotline:  0967 926 *** Chuyên tư vấn BĐS triệu đô).",03/11/2024,13/11/2024,209 tỷ,288 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,8 m,11 tầng,N/A,N/A,N/A,Tin thường,41309250
"Siêu phẩm mặt phố Hàng Bông DT rộng 190, mặt tiền lớn 8m trước nhà đỗ 50 ôtô KD đỉnh giá: 138 tỷ","Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Siêu phẩm mặt phố Hàng Bông - Hoàn Kiếm - mặt tiền quyền lực - đoạn rộng nhất phố - ô tô 2 chiều - dừng đỗ thoải mái - xây building, khách sạn, nhà hàng. DT: 190m. Mt: 8m. Giá: 138 tỷ. - Mô tả: Vị trí đẹp nhất phố Hàng Bông đoạn ngay ngã 5 Cửa Nam, Nguyễn Thái Học, Điện Biên Phủ, Tràng Thi, cách Lăng Bác chỉ vài trăm mét, di chuyển phố cổ cũng rất gần. Mặt tiền quyền lực, khu vực Tây nhiều hơn Ta. Khách mua xây khách sạn doanh thu cực khủng. - Thiết kế: Nhà 5 tầng thông sàn cầu thang cuối có ô chờ thiết kế được thang máy. Đang cho thuê 10.000 usd/tháng khách mua có thể nối tiếp hợp đồng hoặc hủy tùy ý. - Pháp lý: Sổ đỏ chính chủ sẵn sàng giao dịch. Mrs Tố Quyên kết nối chính chủ. Hỗ trợ pháp lý 24/24h. Xem nhà miễn phí.",03/11/2024,13/11/2024,138 tỷ,190 m²,5 phòng,5 phòng,Đầy đủ,N/A,8 m,5 tầng,Sổ đỏ/ Sổ hồng,N/A,N/A,Tin thường,40996303
"Bán nhà ở Hàng Đường, 70m2, 3 tầng, 29 tỷ, kinh doanh","Phố Hàng Đường, Phường Hàng Đào, Hoàn Kiếm, Hà Nội","Bán nhà ở Hàng Đường, 70m², 3 tầng, 29 tỷ, kinh doanh. Nhà vị trí đẹp, sau nhà mặt phố, nhà từ tầng 2 trở lên đến tầng 4, có 3 thoáng, trước, sau và thoáng giữa. Nhà sửa rất đẹp, hiện đại, có sân vườn, view ngắm phố, Hiện đang cho thuê bán cà phê, rất đông khách Tây. Chủ rất thiện chí bán vì cần tiền đầu tư công việc khác. Chủ gốc phố cổ, rất tốt và chân tình, nhà nhiều Lộc. Giao thương với tất cả các tuyến phố, 36 phố phường ngang dọc. DT sử dụng thực tế trên 100m².",31/10/2024,15/11/2024,29 tỷ,70 m²,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,4 m,2 m,2 phòng,N/A,N/A,Tin thường,41380573
Siêu phẩm phố cổ Hoàn Kiếm - 2 thoáng trước sau - ô tô qua - kinh doanh sầm uất. Cổng Đục Hoàn Kiếm,"Đường Cổng Đục, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","Siêu phẩm phố cổ Hoàn Kiếm - 2 thoáng trước sau - ô tô qua - kinh doanh sầm uất. Cổng Đục Hoàn Kiếm 65 m x 4 tầng, hơn 14,8 tỷ có thương lượng. Phố hiếm nhà bán. Trước nhà rộng, xe ô tô nhỏ qua, kinh doanh các loại mặt hàng, tiện ích bạt ngàn. Khu vực rất nhiều du khách nước ngoài ở. Sổ đỏ đẹp sẵn giao dịch. LH: Em Thoa.  0392 024 *** . Tư vấn xem nhà miễn phí.",03/11/2024,13/11/2024,"14,8 tỷ",65 m²,4 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5 m",6 m,4 phòng,N/A,N/A,Tin thường,41412279
"Trần Quốc Toản Hoàn Kiếm 108m2 x 4 tầng, MT 4m, kinh doanh văn minh, sổ đẹp sẵn sàng, chỉ 42 tỷ","Đường Trần Quốc Toản, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","- Nhà vị trí đẹp mặt phố trung tâm quận Hoàn Kiếm. - Thông thương nhiều phố đẹp như Quang Trung, Bà Triệu, Liên Trì... - Nhà xây kiên cố chắc chắn, 4 tầng, mặt tiền kinh doanh 4m. - Hiện cho thuê nửa tỷ/năm. - Pháp lý chuẩn mực, sẵn sàng giao dịch. - Giá chào bán: 42 tỷ (Có TL). - Xem nhà vui lòng LH trực tiếp  0901 678 ***  Tưởng Foko. Miễn trung gian.",03/11/2024,13/11/2024,42 tỷ,108 m²,Sổ đỏ/ Sổ hồng,Đầy đủ,N/A,N/A,4 m,4 tầng,N/A,N/A,N/A,Tin thường,41412295
"Bán nhà Hồng Hà 40m2 5 tầng, 6 ngủ, nở hậu, ô tô vào hẳn nhà","Đường Hồng Hà, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Trung tâm Hoàn Kiếm giao thông thuận tiện. 5 phút ra Hồ Gươm tập thể dục, sát nách Bệnh Viện Trung Ương 108, gần chợ Bạch Đằng, Vạn Kiếp. Phút mốt ra Time City. Khu vip nhất Hồng Hà hàng xóm tri thức dân trí cao. Nhà nhiều ô tô gửi bãi xe cách 100m. T1: Để xe + phòng khách. T2,3,4: 2 phòng ngủ mỗi tầng, wc ở giữa. T5: Phòng thờ, sân phơi. Sổ nở hậu đẹp như hoa hậu chờ chủ mới. Liên hệ ngay Mr Dũng  0348 201 ***  chuyên thổ cư.",03/11/2024,13/11/2024,8 tỷ,40 m²,5 tầng,6 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,4 m,3 phòng,N/A,N/A,Tin thường,41412197
"Bán nhà cạnh Hoàng Thành 30m2 x 5 tầng kiên cố ngõ thông, MT 4m, thửa đẹp, ở & kdoanh, chỉ 8.6 tỷ","Đường Lý Nam Đế, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","- Nhà vị trí đẹp mặt ngõ nông sạch, thông vòng quanh. - Ngay cạnh Hoàng Thành, Phố cổ, Lăng Bác. Thuận tiện công việc, học hành. - Nhà xây 5 tầng kiên cố, ngõ thông sạch, MT 4m. - Tầng 1: Khách, bếp, WC. - Tầng 2, 3, 4: Mỗi tầng 1 phòng + WC. - Tầng 5: Phòng thờ + sân phơi. - Sổ đỏ chính chủ vuông vắn đẹp. - Giá chào bán: 8.6 tỷ (Có TL). - Xem nhà vui lòng LH trực tiếp  0901 678 ***  Tưởng Foko. Miễn trung gian.",03/11/2024,13/11/2024,"8,6 tỷ",30 m²,3 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,4 m,5 tầng,Đầy đủ,N/A,N/A,Tin thường,41412254
"Siêu hiếm - nhà mặt phố Cửa Nam Hoàn Kiếm, 25m x 4 tầng, chỉ 14 tỷ có thương lượng - cho thuê kinh","Phố Cửa Nam, Phường Cửa Nam, Hoàn Kiếm, Hà Nội","Siêu hiếm - nhà mặt phố Cửa Nam Hoàn Kiếm, 25m x 4 tầng, chỉ 14 tỷ. Có thương lượng - cho thuê kinh doanh sầm uất tiện ích bạt ngàn - phố hiếm nhà bán. Nhà mặt phố, kinh doanh, cho thuê đều dễ. Tầng 1 đang cho phòng bán vé máy bay thuê 10 triệu / tháng. Khu phố bán Manơcanh. Khu vực rất nhiều du khách nước ngoài ở. Sổ đỏ đẹp, sẵn sàng sang tên. LH:  0392 024 ***  Em Thoa Nhà Phố.",03/11/2024,13/11/2024,14 tỷ,25 m²,4 tầng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,3 m,15 m,3 phòng,N/A,N/A,Tin thường,41412145
Sát phố diện tích rộng thiết kế đẹp giá tốt,"Đường Bạch Đằng, Phường Chương Dương, Hoàn Kiếm, Hà Nội","Lô góc. Mô tả: + Nhà nằm mặt ngõ rộng, ba bước ra MP Nguyên Khiết ô tô tránh. + Nhà xây 7 tầng nhưng k thiết kế thang máy, khách mua về có thể cải tạo thêm thang máy mà không ảnh hưởng kết cấu căn nhà. + Thiết kế: Thông sàn, mỗi tầng 1 phòng. Tầng 1: Phòng khách, bếp. Tầng 2 - 6 1 Phòng Ngủ. Tầng 7: Sân phơi.",03/11/2024,13/11/2024,"14,3 tỷ",75 m²,7 tầng,4 phòng,Sổ đỏ/ Sổ hồng,N/A,"5,5 m",3 m,6 phòng,N/A,N/A,Tin thường,41412000
"Bán nhà KV quân đội an ninh cao cấp sát Hoàng Thành 52m2 x 4 tầng, ngõ ô tô, kdoanh & ở, 1 sổ vuông","Đường Lý Nam Đế, Phường Cửa Đông, Hoàn Kiếm, Hà Nội","- Vị trí đẹp khu vực quân đội ở, dân cư văn minh lâu đời. - Nhà ngõ rộng thông ô tô, kinh doanh & ở đa hệ. - Bao quanh là các địa chỉ đỏ nổi tiếng bậc nhất Hà Thành như khu Ba Đình Lăng Bác, Hoàng Thành, Phố cổ. - Vô cùng thuận tiện công việc, học hành. - Diện tích 52m² x 4 tầng, 2 mặt thoáng, ngõ ô tô, sổ phân lô. - Vừa ở kết hợp kinh doanh đỉnh. - Sổ đỏ chính chủ đẹp sẵn sàng giao dịch. - Giá chào bán: 17 tỷ (có thương lượng). - Xem nhà vui lòng LH trực tiếp  0901 678 ***  Tưởng Foko. Chuyên nhà đất phố cổ trung tâm. Miễn trung gian môi giới.",03/11/2024,13/11/2024,17 tỷ,52 m²,3 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,4 tầng,4 phòng,Đầy đủ,N/A,N/A,Tin thường,41412005
"Bán nhà mặt phố Trần Quốc Toản, 90m2, 4 tầng, mặt tiền 8m, 53,5 tỷ","Đường Trần Quốc Toản, Phường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội","Nhà nằm rất gần ngã tư Quang Trung và Trần Quốc Toản, Trường tiểu học Quang Trung, hồ Thiền Quang, vài phút ra Trần Hưng Đạo, Phan Chu Trinh, Lý Thường Kiệt, Phố Huế, Hàng Bài, hai Bà Trưng, bà Triệu, khu vực sầm uất ngày đêm, kinh doanh đủ mọi loại hình... Nhà có mặt tiền 8m, thuộc diện cực kỳ khan hiếm tại khu vực ít nhà bán, công năng thiết kế hợp lý: + Tầng 1: Kinh doanh, để xe, phòng khách, bếp, ăn. + Tầng 2,3: Mỗi tầng 2 Phòng ngủ. + Tầng 4: Phòng thờ, kho, sân chơi. Rất phù hợp với toà nhà trong tương lai. Sổ đỏ cất két sẵn sàng giao dịch. Hotline:  0967 926 *** Chuyên tư vấn BĐS triệu đô).",03/11/2024,13/11/2024,"53,5 tỷ",90 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,8 m,4 tầng,N/A,N/A,N/A,Tin thường,41307149
Bán ks mặt phố khu Cửa Nam kinh doanh đắc địa nhà đẹp 90m2. 7 tầng. MT 3.9m. Chào 72.9 tỷ,"Phố Cửa Nam, Phường Cửa Nam, Hoàn Kiếm, Hà Nội","Gia đình đầu tư khách sạn lớn hơn cần bán gấp mặt phố rất đẹp thuộc khu Cửa Nam. Vị trí kinh doanh khách sạn đắc địa có 1 không 2. Tuyến phố thông thoáng kinh doanh sầm uất tấp nập, khu vực quá hiếm nhà bán. Ngôi nhà đẹp 7 tầng thang máy, phong thủy rất vượng lộc. 16 phòng không lúc nào trống, dòng tiền kinh doanh dịch vụ này ở khu vực phố trung tâm là rất cao. 90m². 7 tầng. MT 3.9m. Chào 72.9 tỷ. Sổ đỏ chính chủ. Ms Dương  0935 361 *** vui lòng gọi trực tiếp hoặc zalo).",03/11/2024,13/11/2024,"72,9 tỷ",90 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"3,9 m",7 tầng,N/A,N/A,N/A,Tin thường,40744076
Bán khách sạn quận Hoàn Kiếm 79 phòng cao cấp thu 6 tỷ/tháng. 304m2. 15 tầng. MT 5m. Chào 449 tỷ,"Đường Lý Thái Tổ, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội","Gia chủ đi nước ngoài cần tìm chủ mới cho khách sạn mặt phố quận Hoàn Kiếm. Quá đẹp và quá hiếm thuộc phường Lý Thái Tổ. Vị trí Là điểm vàng kinh doanh một khách sạn cao cấp sang trọng với doanh thu 6 tỷ/ tháng. Khách sạn có 79 phòng cao cấp, toàn khách vip liên tục đặt nghỉ. 304m². 15 tầng. MT 5m. Chào 449 tỷ. Sổ đỏ chính chủ. Ms Dương  0935 361 ***",03/11/2024,13/11/2024,449 tỷ,304 m²,79 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,5 m,15 tầng,Đầy đủ,N/A,N/A,Tin thường,40977003
"Chính chủ bán nhà riêng Hoàn Kiếm, 43m2","Phố Hàng Bông, Phường Hàng Bông, Hoàn Kiếm, Hà Nội","Chính chủ bán nhà riêng Hoàn Kiếm, 43m². Nhà nằm vị trí phố Hàng Bông trung tâm Hoàn Kiếm, khu vực thoáng rộng đẹp, giao thông tiện lợi nhất phố Hàng Bông giao với các tuyến phố như Hàng Da, Phùng Hưng, Lý Quốc Sư... Buôn bán sầm uất, vỉa hè sâu rộng, kinh doanh ngày đêm, cực đông du khách. Sổ đỏ chính chủ. Liên hệ trực tiếp:  0927 570 *** miễn trung gian).",03/11/2024,13/11/2024,5 tỷ,43 m²,2 phòng,Sổ đỏ/ Sổ hồng,N/A,N/A,2 tầng,2 phòng,Không nội thất,N/A,N/A,Tin thường,41279684
"Nhà mặt Hồ Gươm, phố Hàng Trống - Hàng Khay, DTMB 50m2, mặt tiền 5.2m, 2 tầng. Giá 65 tỷ. Quận HK","Phố Hàng Trống, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","Mảnh đất vàng - ngay sát Hồ Gươm - cực đẹp - cực đẳng cấp. Mảnh đất vàng ngay phố Hàng Trống, vài bước chân là ra đến Hồ Gươm. Rất gần các tuyến phố Vip như Bảo Khánh, Hàng Gai, Hàng Đào, Nhà Thờ, Nhà Chung, Lê Thái Tổ. Khu vực cực hiếm nhà bán. Phù hợp cho khách mua xây toà nhà hay khách sạn, nhà hàng. Pháp lý: 1 sổ đỏ. Liên hệ: Mr Hạnh: SĐT  0906 296 *** . Miễn trung gian.",03/11/2024,13/11/2024,65 tỷ,50 m²,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,"5,2 m",2 tầng,N/A,N/A,N/A,Tin thường,40728334
"Nhà mặt phố Hàng Trống, DTMB 286m2, mặt tiền 8.5m, 1 chủ 1 sổ. Giá 286 tỷ. Quận Hoàn Kiếm","Phố Hàng Trống, Phường Hàng Trống, Hoàn Kiếm, Hà Nội","Mảnh đất vàng phố Hàng Trống, vài bước chân là ra đến Hồ Gươm. Rất gần các tuyến phố Vip như Bảo Khánh, Hàng Gai, Hàng Đào, Nhà Thờ, Nhà Chung, Lê Thái Tổ. Khu vực cực hiếm nhà bán. Phù hợp cho khách mua xây toà nhà hay khách sạn, nhà hàng. Thửa đất vuông vắn, mặt tiền 8.5m. Nở hậu. Pháp lý: 1 sổ đỏ riêng biệt. Liên hệ: Mr. Hạnh 48 tuổi theo SĐT  0906 296 *** . Miễn trung gian. Anh chị em môi giới xin không gọi điện thoại.",03/11/2024,13/11/2024,286 tỷ,286 m²,Đầy đủ,N/A,N/A,N/A,"8,5 m",Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,Tin thường,40097623
Bán nhà Hàng Mã - nhà hiếm - full nội thất,"Phố Hàng Mã, Phường Hàng Mã, Hoàn Kiếm, Hà Nội","Bán nhà - Hàng Mã - nhà hiếm - 3 bước ra phố. Diện tích 26m². Giá 3,4tỷ. Nhà ở khu vực phố cổ hiếm khi có nhà bán, vị trí đắc địa 3 bước ra mặt phố to Hàng Mã, 30 m ra Phùng Hưng. Phố dân cư, kinh doanh sầm uất. 0975 262 ***  Lan Anh - nhà đẹp.",03/11/2024,13/11/2024,"3,4 tỷ",26 m²,N/A,N/A,N/A,N/A,Sổ đỏ/ Sổ hồng,N/A,N/A,N/A,N/A,Tin thường,41410587
